id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,place,reason
256,920,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,i feel disconnected because i do not have any classes in this building either
406,1273,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,i am not a science or law student
338,1165,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,i do not know what is there
217,796,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,no class
104,492,NA,NA,1516,1718,us ug,Don't Belong,LokeyComplex,specifically onyx bridge the hallways are so thin and poorly lit it feels like a place that you would go to die in a horror movie plus all of the labs and offices in the building feel very dark and cramped it just does not feel like a place that i want to be
534,1514,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,it for science majors
66,375,NA,NA,1516,1718,us ug,Don't Belong,LokeyComplex,this is more of a science school which is not my major or interest
57,356,NA,NA,1516,1718,us ug,Don't Belong,LokeyComplex,it not necessarily a negative thing i do not have class in these buildings and they are typically reserved for courses that are not in my major i would feel out of place in communities like this the same way someone who spends the majority of their time here would feel out of place in a building like straub
293,1028,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,i took chemistry fall term and it was so hard i felt like the resources available to me did not work well for my learning style and the whole class just caused a lot of undue stress
451,1358,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,the atmosphere in willamette hall in my experience is very much dependent on the sounds of the hall with the wide open atrium it feels like every move is being judged and analyzed i admittedly have not spent very much time in this hall but it has not been much of a positive experience
162,664,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,i feel like i can not relate to the people there and the whole area is kind of foreign to me
420,1296,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,i just feel different compared to the people i see in lewis
135,595,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,my grades in science courses do not meet my own expectations and anytime i attend office hours in these buildings typically for science course help i always leave feeling stupid and not good enough compared to the other science major students
361,1205,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,coming to uo i thought that i wanted to do a career science related since i really enjoyed my science classes in high school i was placed in a chemistry class that an advisor instructed me to take note i have not taken chemistry since my sophomore year in high school i felt so out of place everyone around me seemed to know how to do everything because they had already learned it and i did not
202,763,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,i am not a science major i just feel out of place
492,1428,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,i hate science and science hates me
336,1162,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,do not feel like i would intellectually fit in that if people there knew my major was dance they would not think much of me
214,791,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,i am not science oriented and i feel stupid when i go in these buildings
222,809,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,science and smart people
280,990,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,i do not like pacific because it is an uncomfortable being and i have had a bad class in here that i am in right now doing this form because the lecture is very bad
197,749,NA,NA,1617,1718,us ug,Don't Belong,LokeyComplex,i do not take any classes there
481,1409,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,i have never really been in any of the science buildings
51,324,NA,NA,1516,1718,us ug,Don't Belong,LokeyComplex,they are all in general very smart science folk who i feel like i cannot connect with or have a lot of things in common
540,1522,NA,NA,1718,1718,us ug,Don't Belong,LokeyComplex,i never been there
129,572,NA,NA,1617,1718,us ug,Don't Belong,Straub.Earl,i feel accepted here
207,777,NA,NA,1617,1718,us ug,Don't Belong,Straub.Earl,i feel judged around business students and do not fit in with them
438,1331,NA,NA,1718,1718,us ug,Don't Belong,Straub.Earl,mostly frat types
47,314,NA,NA,1516,1718,us ug,Don't Belong,Straub.Earl,not a freshman
131,579,NA,NA,1617,1718,us ug,Don't Belong,Straub.Earl,i just feel like people judge me for being in this building sometimes i can not say exactly what it is
475,1395,NA,NA,1718,1718,us ug,Don't Belong,Straub.Earl,earl is the one dorm i do not have many friends in so i probably would not fit in and i am definitely disconnected from there
384,1244,NA,NA,1718,1718,us ug,Don't Belong,Straub.Earl,i have had a bad uncomfortable experience where i did not feel safe
166,676,NA,NA,1617,1718,us ug,Don't Belong,Straub.Earl,there not enough of a student area i feel like there a few chairs that are always in use and there no where that feels too inclusive
533,1513,NA,NA,1718,1718,us ug,Don't Belong,Straub.Earl,everyone is just not really open to interacting
507,1466,NA,NA,1718,1718,us ug,Don't Belong,Straub.Earl,i did this wrong i meant i felt connected here
345,1180,NA,NA,1718,1718,us ug,Don't Belong,LLC,i live here and feel like the people in my hall are not accepting and very judgmental my ras did very little to make the people living here feel connected
302,1062,NA,NA,1617,1718,us ug,Don't Belong,LLC,i am not a freshman who lives in dorms
493,1429,NA,NA,1718,1718,us ug,Don't Belong,LLC,the people here are very different from me i feel like they can be slightly false and not true to themselves or others
213,790,NA,NA,1617,1718,us ug,Don't Belong,LLC,i do not feel all that welcome on my floor
139,602,NA,NA,1617,1718,us ug,Don't Belong,LLC,too many people are there
353,1190,NA,NA,1718,1718,us ug,Don't Belong,LLC,people that live here or surround this space are i voiced in greek life and often times i feel insecure entering this spacd
380,1234,NA,NA,1718,1718,us ug,Don't Belong,LLC,just the whole atmosphere it may sound bad but for me being a minority it just screams white
144,613,NA,NA,1617,1718,us ug,Don't Belong,LLC,lived there last year just do not really like going around there
339,1168,NA,NA,1718,1718,us ug,Don't Belong,LLC,the llc south specifically floor 2 was the worst living situation i have had people here were extremely rude and disrespectful to the floor and staff most residents were from the same area if not the exact same high school it made for an atmosphere with little diversity and an unwelcoming feeling constantly
44,286,NA,NA,1516,1718,us ug,Don't Belong,LLC,different kinds of people
316,1103,NA,NA,1617,1718,us ug,Don't Belong,LLC,the layout is very strange and i dont feel comfotable
140,603,NA,NA,1617,1718,us ug,Don't Belong,LLC,i had a terrible experience living in llc during my first year of college a roommate bullied and harassed me with several of her friends none of whom ever faced disciplinary action additionally the roommate i dealt with now works at the service desk in llc i would never feel comfortable going into that building again
206,776,NA,NA,1617,1718,us ug,Don't Belong,LLC,lived there freshman year and feels weird to be there now
453,1361,NA,NA,1718,1718,us ug,Don't Belong,LLC,this place has a much more social vibe than what i would qualify myself to be accepted in
371,1220,NA,NA,1718,1718,us ug,Don't Belong,LLC,i am living on a floor of a learning community i am not a part of and they are not inclusive at all
275,981,NA,NA,1617,1718,us ug,Don't Belong,LLC,the people
176,693,NA,NA,1617,1718,us ug,Don't Belong,Walton,not a freshman
343,1177,NA,NA,1718,1718,us ug,Don't Belong,Walton,this is where i live and i feel left out because everyone knows each other and hangs out while i am left out
232,851,NA,NA,1617,1718,us ug,Don't Belong,Walton,work gets hard and i get discouraged
139,602,NA,NA,1617,1718,us ug,Don't Belong,Walton,too many people are there
207,777,NA,NA,1617,1718,us ug,Don't Belong,Walton,residence halls can often be cliquey
311,1093,NA,NA,1617,1718,us ug,Don't Belong,Walton,dormitory areas are often not a place i spend my time
381,1236,NA,NA,1718,1718,us ug,Don't Belong,Walton,i do not know many people that live here
428,1313,NA,NA,1718,1718,us ug,Don't Belong,Walton,i have never been here and so i feel disconnected from it
102,490,NA,NA,1516,1718,us ug,Don't Belong,Walton,my ex girlfriend lives in clark of walton
372,1222,NA,NA,1718,1718,us ug,Don't Belong,Walton,unfamiliar and do not have many friends in walton
548,1543,NA,NA,1718,1718,us ug,Don't Belong,Walton,the attitudes and actions of the people living here
507,1466,NA,NA,1718,1718,us ug,Don't Belong,Walton,i did this wrong i meant i felt connected here
497,1441,NA,NA,1718,1718,us ug,Don't Belong,Walton,there is low diversity in my dorm it makes me feel like no one can relate to my personal background experience
103,491,NA,NA,1516,1718,us ug,Don't Belong,Carson,i am no a freshman so i do not feel welcomed
473,1392,NA,NA,1718,1718,us ug,Don't Belong,Carson,i feel like i am being judged on what i eat when i go to carson
285,1006,NA,NA,1617,1718,us ug,Don't Belong,Carson,lots of snobs arrogant freshmen antisocial people uncomfortable environment plus it costs a pretty penny to get in
162,664,NA,NA,1617,1718,us ug,Don't Belong,Carson,i feel like i have no point in going in this building it full of students that i have no connection with
372,1222,NA,NA,1718,1718,us ug,Don't Belong,Carson,different kind of community then what i am in now
103,491,NA,NA,1516,1718,us ug,Don't Belong,Hamilton,i am not a freshman so i do not feel welcomed
504,1459,NA,NA,1718,1718,us ug,Don't Belong,Hamilton,my hall mates never talk to me and do not include me in activities
30,169,NA,NA,1516,1718,us ug,Don't Belong,Hamilton,i am a junior and never lived in the dorms
38,212,NA,NA,1516,1718,us ug,Don't Belong,Hamilton,i did not live in the dorms and therefore feel out of place when i go to the dorms or eating places connected to the dorms
161,660,NA,NA,1617,1718,us ug,Don't Belong,Hamilton,not a freshman
76,418,NA,NA,1516,1718,us ug,Don't Belong,Hamilton,i am not living on campus so i feel weird being near the residence halls in general
113,519,NA,NA,1516,1718,us ug,Don't Belong,Hamilton,rarely dine in there
444,1349,NA,NA,1718,1718,us ug,Don't Belong,Hamilton,too many people are in and out
387,1247,NA,NA,1718,1718,us ug,Don't Belong,Hamilton,i do not live in the dorms
523,1497,NA,NA,1718,1718,us ug,Don't Belong,Hamilton,once again people seem to judge there is a lack of cultural diversity
102,490,NA,NA,1516,1718,us ug,Don't Belong,Hamilton,some of the residents assistants here do not like me
349,1186,NA,NA,1718,1718,us ug,Don't Belong,Hamilton,i just do not live in a dorm
371,1220,NA,NA,1718,1718,us ug,Don't Belong,Hamilton,this is where i was sexually assaulted
72,398,NA,NA,1516,1718,us ug,Don't Belong,Hamilton,i do not belong in this building because it is a dorm room and i do not know any freshmen living there
277,984,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,student athletes
177,695,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,feels like it exclusively for athletes and im not an athlete
61,366,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,not an athlete so not prioritized by uo admin
215,792,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i feel disconnected from jaqua because it is targeted at student athletes when i have to go to the second floor for work i feel like an outsider because non athletes are usually not allowed there
340,1170,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,it seems like an hermetically sealed box into which only athletes may go
49,316,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,you are not allowed to walk around the building or really be in there unless you are a student athlete
105,493,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,it seems elite the architecture it gives away the impression that the university of oregon only cares if you are in sports also the attitudes of the athletes have made it extremely uncomfortable to get to my classes here even though the classrooms were some of the nicest i have accessed
68,379,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,i am not a student athlete and feel out of place when in the building because i do not fit what that building is meant for
456,1366,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i have never been inside and from what i have heard i am not allowed to access the full building because it for athletes i am not an athlete and athletes kind of intimidate me therefore this is not a place for me
317,1118,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i am not an athlete and am not invited into their place of study that is understandable
402,1268,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,made specifically for atlethes i find it hard to find interest in being there since i am not an athlete
188,725,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i am not a student athlete so i feel very awkward when i am there
142,606,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,this building is specifically for athletes
417,1291,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not an athlete and i do not know if i am allowed to go in there
442,1339,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,it is for athletes so when i am in there i feel out of place
82,427,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,i do not think i am allowed to go in there since i am not an athlete
306,1074,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,its a very exclusive building that only lets the general public into the first floor i know that there is a public cafe in the first floor but because of how exclusive the building is i do not even feel comfortable going to it
308,1078,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i literally am not allowed to go there because i am not a student
468,1383,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,it is only for sports players the rest of us are excluded
100,487,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,the atmosphere feels very prestigious and seems to not accept people other than athletes people definitely look at you like you do not belong if you are not wearing the sports uniforms or wearing the special backpack or look like an athlete
2,18,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,it seems like its purely for sports and athletes
319,1125,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,student athletes only basically
296,1034,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,not a space just anyone can go into of course one of the nicest buildings on campus but exclusive
190,730,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i am not an athlete
313,1100,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i hear rumors about how they do not allow people in this building
305,1071,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i am not an athlete and am not allowed in since i am not an athlete
301,1061,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,it closed off to certain people and caters to just the athletes and people that are seen as higher up on campus
106,494,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,i work here as a tutor and though i am in my third term working here i feel that i do not belong no one is welcoming here and most of my students seem to judge me for being different however i have made friends with some of my students
271,968,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i am not an athlete so i do not feel comfortable being in or around that building i do not feel like i belong or have permission to be there
389,1249,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not an athlete
31,171,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,this is where all of the athletes hang out i have heard that some of the levels are closed to non student athletes
88,442,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,feels that it is only for athletes and i am looked at funny or a security risk when i go in to just get a coffee or something also the doors are funky and sometimes intimidating
10,53,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,the sport life hierarchy
406,1273,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not involved in sports non athletes are not permitted above the first floor
384,1244,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i feel like this building is exclusively for athletes
80,422,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,it for students with athletic scholarships green and yellow garter bands are on athletic scholarship but do not have building access that shows how little the school cares
18,102,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,i am not an athlete and am not welcomed or wanted in athlete focused areas
46,303,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,athletes only aura exclusionary entrances and admittance
205,772,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i cannot go in most of the building and it is reserved for a specific community
334,1160,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not an athlete
146,616,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,it is meant for student athletes and although i am a dancer i do not feel as though i fit in there
297,1037,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,it feels like i am unwelcome by nature of the architecture in the stairs and entrance
346,1181,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not quite sure what the point of this building is just that it very exclusive of non student athletes
420,1296,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i definitely do not fit in with the people in here as they are athletes and i am just a student
17,98,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,sporty types go here no reason to ever go
179,704,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,it feels like only athletes are allowed in this building and to use its resources
192,741,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,only for student athletes which i am not
185,718,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i feel like i am not allowed supposed to go in there
512,1475,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,n a
202,763,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,a bit elitist
518,1486,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,this is for the student athletes and therefore i am not welcome
13,77,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,i am not a student athlete
358,1197,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not athletic whatsoever so i am obviously not a student athlete i will never be able to go upstairs in this building but i have a class in the lecture hall with the yellow pews so that the only time i am in there
214,791,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,this building feels extremely closed off to any student that is not an athlete do not they already get enough that they do not need their own fancy exclusive building i even have a class in there this term and i feel like i am intruding
497,1441,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not a student athlete i have no business being there
495,1433,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,well it like an athletes only space they basically have a moat they have their own cafe fireplace and study spaces i am not a school athlete so obviously i do not fit in
530,1506,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,because i wanted to take a class in here and it said instructors approval and so that meant that i could not get into the class since i am not allowed in there if i am not an athlete also its the nicest building and i have have not been in there since i toured uo last year
266,957,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,i am not a general athlete at uo
81,425,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,for athletes only
269,961,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,since i am not an athletic student i am not allowed inside the building the building looks like an amazing place for guidance with academics and a welcoming environment to study but since i do not play a sport for the school i am not welcomed
52,328,NA,NA,1516,1718,us ug,Don't Belong,Jaqua,never been there jock building
375,1226,NA,NA,1718,1718,us ug,Don't Belong,Jaqua,i am not a student athlete
243,879,NA,NA,1617,1718,us ug,Don't Belong,Jaqua,pampered athletes
531,1509,NA,NA,1718,1718,us ug,Don't Belong,Library,someone yelled at me for grabbing a white board marker from the table
277,984,NA,NA,1617,1718,us ug,Don't Belong,Library,i usually go to the science library because the knight library is crowded
485,1415,NA,NA,1718,1718,us ug,Don't Belong,Library,too quiet sometimes
264,951,NA,NA,1617,1718,us ug,Don't Belong,Library,the windowless sadness
488,1418,NA,NA,1718,1718,us ug,Don't Belong,Library,the general feel of this library is unwelcoming compared to others such as the science or law library
86,433,NA,NA,1516,1718,us ug,Don't Belong,Library,it smells like a hospital it too quiet
282,997,NA,NA,1617,1718,us ug,Don't Belong,Library,overwhelming atmosphere sometimes
411,1281,NA,NA,1718,1718,us ug,Don't Belong,Library,there are so many areas i kind of get lost
230,845,NA,NA,1617,1718,us ug,Don't Belong,Library,it just does not feel like a place i want to study in
417,1291,NA,NA,1718,1718,us ug,Don't Belong,Library,it is big and overwhelming i do not know where to go to study and how to access the confusing stairs
219,804,NA,NA,1617,1718,us ug,Don't Belong,Library,unfamiliar with surroundings quiet lack of instruction and direction
207,777,NA,NA,1617,1718,us ug,Don't Belong,Library,the library feels claustrophobic and it often hot and hard to breathe in there
169,680,NA,NA,1617,1718,us ug,Don't Belong,Library,honestly i have only been in the library twice in my 2 years here
369,1216,NA,NA,1718,1718,us ug,Don't Belong,Library,libraries just tend to make me feel uncomfortable because of how quiet and official they are
511,1473,NA,NA,1718,1718,us ug,Don't Belong,Library,intimidated by others
198,750,NA,NA,1617,1718,us ug,Don't Belong,Library,there are very few stem majors there and i rarely know anybody when i go
438,1331,NA,NA,1718,1718,us ug,Don't Belong,Library,not my scene
173,687,NA,NA,1617,1718,us ug,Don't Belong,Library,this environment is closed off and people are not as accepting
236,857,NA,NA,1617,1718,us ug,Don't Belong,Library,dark gross judgmental students
408,1277,NA,NA,1718,1718,us ug,Don't Belong,Library,i feel as though i am not doing my best here but i do get my work done quicker whenever i come it is just some of the atmosphere around certain areas here that bother me
311,1093,NA,NA,1617,1718,us ug,Don't Belong,Library,it often too crowded or quiet fir my study habits
393,1254,NA,NA,1718,1718,us ug,Don't Belong,Library,sometimes i feel out of place because i do not know what i am doing
510,1471,NA,NA,1718,1718,us ug,Don't Belong,Library,like i am not smart enough
314,1101,NA,NA,1617,1718,us ug,Don't Belong,Library,everyone looks like they are judging me and the lighting makes it feel like a clinical cold soulsucking environment
380,1234,NA,NA,1718,1718,us ug,Don't Belong,Library,just how everyone is so studious and so smart and i feel that i am lower intellectually than them all
218,800,NA,NA,1617,1718,us ug,Don't Belong,Library,i can not sit down for long periods of time so i do not feel comfortable there
478,1398,NA,NA,1718,1718,us ug,Don't Belong,Library,too many people i dont know
106,494,NA,NA,1516,1718,us ug,Don't Belong,Library,i really do not like this library it very loud for a library i feel like i do not fit in with the people that hang out here
118,548,NA,NA,1617,1718,us ug,Don't Belong,Library,i have not spent much time here it out of the way from all my classes and i think it a confusing building that is old and unpleasant on the inside
60,365,NA,NA,1516,1718,us ug,Don't Belong,Library,i like to study with sound and its too quiet for me
387,1247,NA,NA,1718,1718,us ug,Don't Belong,Library,this place feels too quiet for me
56,350,NA,NA,1516,1718,us ug,Don't Belong,Library,i just do not like libraries honestly
534,1514,NA,NA,1718,1718,us ug,Don't Belong,Library,it too quiet
166,676,NA,NA,1617,1718,us ug,Don't Belong,Library,nothing
289,1016,NA,NA,1617,1718,us ug,Don't Belong,Library,too quite
71,390,NA,NA,1516,1718,us ug,Don't Belong,Library,it a little awkward because i feel like if i am making too much noise for something i want to leave
420,1296,NA,NA,1718,1718,us ug,Don't Belong,Library,knight library gives me a weird feeling there are a lot of non students there all the time i like other libraries better
372,1222,NA,NA,1718,1718,us ug,Don't Belong,Library,sometimes hard to navigate and not the atmosphere i expected
206,776,NA,NA,1617,1718,us ug,Don't Belong,Library,it quite intimidating
450,1357,NA,NA,1718,1718,us ug,Don't Belong,Library,i just do not really know what i am doing when i go to the library i feel weird asking for help or assistance even though i am sure the people who work there are willing to lend a hand i also have a hard time studying in places outside of my home
435,1324,NA,NA,1718,1718,us ug,Don't Belong,Library,it really quiet and i am a loud person studier so i prefer the emu or the science library
492,1428,NA,NA,1718,1718,us ug,Don't Belong,Library,i was expecting a beautiful library as enchanting inside as the older architecture of its exterior would suggest however inside is incredibly bland and uninviting despite being a bookworm i have no inclination to visit the library
486,1416,NA,NA,1718,1718,us ug,Don't Belong,Library,super creepy real tower of terror vibes
447,1353,NA,NA,1718,1718,us ug,Don't Belong,Library,i just dont find that i study well there
36,196,NA,NA,1516,1718,us ug,Don't Belong,Library,it difficult to find a quiet place to study especially one where i am not interrupting bothering others
374,1224,NA,NA,1718,1718,us ug,Don't Belong,SRC,whether it is true or not i feel unwelcome in workout spaces because of my shape and size
141,605,NA,NA,1617,1718,us ug,Don't Belong,SRC,i am not considered fit and so when i go to there to work out i feel like everyone is judging me it is very hard to find a time when there are not people there
24,138,NA,NA,1516,1718,us ug,Don't Belong,SRC,feel uncomfortable with self image
49,316,NA,NA,1516,1718,us ug,Don't Belong,SRC,like most gyms it can be a judgemental place because because can look at how physically fit you are and make assumptions about you and your life
176,693,NA,NA,1617,1718,us ug,Don't Belong,SRC,i do not know how to use equipment and get self concious
504,1459,NA,NA,1718,1718,us ug,Don't Belong,SRC,i do not like working out so it a struggle to walk in there
343,1177,NA,NA,1718,1718,us ug,Don't Belong,SRC,when i work out i feel like everyone is looking at me and judging my performance i am always by myself even when the gym is packed
21,120,NA,NA,1516,1718,us ug,Don't Belong,SRC,i only see thin people there who are already very athletic there are not private places to get on a treadmill i am crammed in 3 feet between runners while my chubby self is puffing trying to walk
213,790,NA,NA,1617,1718,us ug,Don't Belong,SRC,i am uncomfortable being in this area because i am not as fit as others and weak it embarrassing to go alone
376,1227,NA,NA,1718,1718,us ug,Don't Belong,SRC,it is not much of a community it is hard to make friends without passing judgement on your level of excercise
211,785,NA,NA,1617,1718,us ug,Don't Belong,SRC,i feel i can not do things i enjoy here without getting strange looks and it makes me anxious
446,1351,NA,NA,1718,1718,us ug,Don't Belong,SRC,i dont work out or do sports
230,845,NA,NA,1617,1718,us ug,Don't Belong,SRC,some people at the rock wall are unaccepting
547,1538,NA,NA,1718,1718,us ug,Don't Belong,SRC,i dont really exercise much so it just feels weird to be in there
232,851,NA,NA,1617,1718,us ug,Don't Belong,SRC,intimidating people kind of stare at you if you do not know what you are doing
441,1338,NA,NA,1718,1718,us ug,Don't Belong,SRC,same
5,29,NA,NA,1516,1718,us ug,Don't Belong,SRC,someitmes i do not feel like i fit in while working out at the gym becuase of the judgemental attitudes of my peers
119,549,NA,NA,1617,1718,us ug,Don't Belong,SRC,as a woman i often feel uncomfortable working out along side men i take advantage of women hours to fix this
40,224,NA,NA,1516,1718,us ug,Don't Belong,SRC,this school is white so i feel like a do not belong in general
90,452,NA,NA,1516,1718,us ug,Don't Belong,SRC,it makes me feel accepted but generally i fee it a very male dominated place which make me uncomfortable and feel out of place
169,680,NA,NA,1617,1718,us ug,Don't Belong,SRC,its not very inviting feeling for non athletic people
369,1216,NA,NA,1718,1718,us ug,Don't Belong,SRC,way too many people who know what they are doing and i do not also when i go in there to practice what i do know colorguard they kick me out because i am not in the right room when there are no rooms for that no one else is supposed to be in there and nowhere else for me to practice on campus
524,1498,NA,NA,1718,1718,us ug,Don't Belong,SRC,i am not athletic and have no desire to go there or belong there
473,1392,NA,NA,1718,1718,us ug,Don't Belong,SRC,i feel like i am being watched and judged when i work out
101,488,NA,NA,1516,1718,us ug,Don't Belong,SRC,i just compare myself to others a lot and it makes me feel insecure that i can not do the same things they do
84,431,NA,NA,1516,1718,us ug,Don't Belong,SRC,i feel that i am not physically fit enough to go to the rec center that i am looked at becuase i am not the fittest person and that i can not keep up with others there
38,212,NA,NA,1516,1718,us ug,Don't Belong,SRC,i am not very athletic and feel out of place among people who exercise a lot know how to use the equipment and visit the rec center often
25,146,NA,NA,1516,1718,us ug,Don't Belong,SRC,i feel uncomfortable with my body coming to the student rec and feel others judge me based on my performances compared to there
194,744,NA,NA,1617,1718,us ug,Don't Belong,SRC,i like to work out and play sports but of all people at the uo the students that hang out here are the least welcoming and least friendly in my experience
2,18,NA,NA,1516,1718,us ug,Don't Belong,SRC,i can not go without feeling bad about myself compared to the guy lifting weights
274,977,NA,NA,1617,1718,us ug,Don't Belong,SRC,not athletic
167,678,NA,NA,1617,1718,us ug,Don't Belong,SRC,i am not physically strong
138,601,NA,NA,1617,1718,us ug,Don't Belong,SRC,i am not athletic
112,511,NA,NA,1516,1718,us ug,Don't Belong,SRC,never spent much time here pe classes were too expensive
11,72,NA,NA,1516,1718,us ug,Don't Belong,SRC,intimidating environment
549,1546,NA,NA,1718,1718,us ug,Don't Belong,SRC,personally do not like a place where has tons of people
150,631,NA,NA,1617,1718,us ug,Don't Belong,SRC,no one judges you here we are all trying to better ourselves
440,1334,NA,NA,1718,1718,us ug,Don't Belong,SRC,i do not know the rules or the norms and i feel uncomfortable i do not know what areas i can go into
537,1518,NA,NA,1718,1718,us ug,Don't Belong,SRC,sometimes i feel insecure about the way i look when i go here
276,983,NA,NA,1617,1718,us ug,Don't Belong,SRC,i have never been very active so i often feel intimidated i feel like i am being judged whenever i go there for my figure or abilities even though i know i am likely not being judged
463,1374,NA,NA,1718,1718,us ug,Don't Belong,SRC,i do not know how to work a lot of the instruments and everyone there seems intimidating because they are working out
50,322,NA,NA,1516,1718,us ug,Don't Belong,SRC,i am overweight and it seems like everyone else working out there is skinny and fit
262,940,NA,NA,1617,1718,us ug,Don't Belong,SRC,the rec is very male dominated and i often feel that i do not have the knowledge or ability to use all the equipment
186,719,NA,NA,1617,1718,us ug,Don't Belong,SRC,the athletes are intimidating and a lot of the boys who use the rec have an attitude about girls using the boxing studio
526,1500,NA,NA,1718,1718,us ug,Don't Belong,SRC,i have always been insecure about the gym and this one is the same i always feel unprepared or like someone is looking at me and judging my work out this is less about the building and the space than it is about me and my personal experiences
125,559,NA,NA,1617,1718,us ug,Don't Belong,SRC,feel judged there
78,420,NA,NA,1516,1718,us ug,Don't Belong,SRC,judgmental fitness junkies i am fat so i always feel like i am getting judged
218,800,NA,NA,1617,1718,us ug,Don't Belong,SRC,again with the athlete thing but mostly cause there always so many people in there and as someone who is not necessarily in shape it hard to compete with the others who are
396,1259,NA,NA,1718,1718,us ug,Don't Belong,SRC,i do not look like dress like work out like other girls at the rec
258,924,NA,NA,1617,1718,us ug,Don't Belong,SRC,i feel out of place and anxious the workers are kind but my personality keeps me from feeling comfortable
161,660,NA,NA,1617,1718,us ug,Don't Belong,SRC,not that fit
33,179,NA,NA,1516,1718,us ug,Don't Belong,SRC,some people exercise wayyyy more than i do
