id,id_bl,id_si,id_eoy22,cohort,ayear,sample,sent,place,reason
302,1062,NA,NA,1617,1718,us ug,Belong,Courtyard,its the main place in emu
397,1261,NA,NA,1718,1718,us ug,Belong,Courtyard,this is a place where i study and do my homework along side a bunch of other students
399,1263,NA,NA,1718,1718,us ug,Belong,Courtyard,everyone is just eating or studying quietly
417,1291,NA,NA,1718,1718,us ug,Belong,Courtyard,the space is open and inviting
442,1339,NA,NA,1718,1718,us ug,Belong,Courtyard,people are all doing the same thing as each other doing homework or hanging out it is just comfortable because you do not feel like you have to be quiet or like others are watching you
377,1228,NA,NA,1718,1718,us ug,Belong,Courtyard,everyone sits out here and studies and socializes
460,1370,NA,NA,1718,1718,us ug,Belong,Courtyard,good place to eat
352,1189,NA,NA,1718,1718,us ug,Belong,Courtyard,if it too crowded at the fishbowl i go here
449,1356,NA,NA,1718,1718,us ug,Belong,Courtyard,we are eating
466,1378,NA,NA,1718,1718,us ug,Belong,Courtyard,friends smile at me when they pass and i am studying here
405,1272,NA,NA,1718,1718,us ug,Belong,Courtyard,everyone who eats food from the emu uses this location to eat and or talk with their friends since i use the emu as well at least for food i feel comfortable in the location indicated by the picture
483,1412,NA,NA,1718,1718,us ug,Belong,Courtyard,i order food and eat in this area sometimes i review notes here with friends
450,1357,NA,NA,1718,1718,us ug,Belong,Courtyard,sometimes when i go to get food i eat in here with my friends and it feels nice with everyone around talking and hanging out
530,1506,NA,NA,1718,1718,us ug,Belong,Courtyard,nice open place with everyone either eating or doing homework just like you
375,1226,NA,NA,1718,1718,us ug,Belong,Courtyard,i eat here often with my friends it a comfortable place to be
172,686,NA,NA,1617,1718,us ug,Belong,Joes,i get food here
133,585,NA,NA,1617,1718,us ug,Belong,Subway,i work here
294,1031,NA,NA,1617,1718,us ug,Belong,Subway,because i work here
438,1331,NA,NA,1718,1718,us ug,Belong,Subway,everyone is welcome at subway
131,579,NA,NA,1617,1718,us ug,Belong,Panda,i am not judged for what i eat
172,686,NA,NA,1617,1718,us ug,Belong,Panda,i buy food here
397,1261,NA,NA,1718,1718,us ug,Belong,CraterLake,i ve particpated in multiple events and services in this room
504,1459,NA,NA,1718,1718,us ug,Belong,CraterLake,i like to see what s going on in the rooms
33,179,NA,NA,1516,1718,us ug,Belong,Mills,open space few people welcoming
102,490,NA,NA,1516,1718,us ug,Belong,Mills,i like going to the language circles here at 6pm i have friends you who go here
45,302,NA,NA,1516,1718,us ug,Belong,Mills,just another place open to poc and that is committed to diversity and being inclusive to all
61,366,NA,NA,1516,1718,us ug,Belong,Mills,warm environment friendly students and staff social programming
55,348,NA,NA,1516,1718,us ug,Belong,Mills,i grew up in a bilingual home and being here listening to other languages makes me feel comfortable i also like the space itself and he other who hangout and study here
142,606,NA,NA,1617,1718,us ug,Belong,Mills,a welcoming environment where people are friendly
146,616,NA,NA,1617,1718,us ug,Belong,Mills,there are people from a wide range of cultures and i enjoy connecting with them
204,767,NA,NA,1617,1718,us ug,Belong,Mills,really comforting and homey environment really open to all different cultures and people
221,807,NA,NA,1617,1718,us ug,Belong,Mills,i go to language circles here great people in a diverse environment
232,851,NA,NA,1617,1718,us ug,Belong,Mills,lots of diversity and understanding they are very open and compassionate
259,925,NA,NA,1617,1718,us ug,Belong,Mills,it a comfortable little space to hangout with friends do homework or just rest or wait for my next classes the people are friendly there and i can always see my friends there
292,1026,NA,NA,1617,1718,us ug,Belong,Mills,its where all my friends hang out
300,1048,NA,NA,1617,1718,us ug,Belong,Mills,a place where me and other friends from the international peer mentor program carry out our activities
310,1086,NA,NA,1617,1718,us ug,Belong,Mills,the recipients say hello to me whenever i go and welcome me so warmly
508,1467,NA,NA,1718,1718,us ug,Belong,Mills,it is a nice place to study and hang out with my friends
339,1168,NA,NA,1718,1718,us ug,Belong,Mills,the mills is a great center to meet new people and see friends the multi cultural atmosphere and language circles make it a very welcoming place
454,1363,NA,NA,1718,1718,us ug,Belong,Mills,i love all the resources and materials friendly staff events put on language circles that are inclusive to any language abilities
483,1412,NA,NA,1718,1718,us ug,Belong,Mills,i attend their language circle and hang out with friends in the center i also hope to be a part of this team next year
542,1525,NA,NA,1718,1718,us ug,Belong,Mills,club meetings conducted there
279,989,NA,NA,1617,1718,us ug,Belong,Admin,not a lot of people
435,1324,NA,NA,1718,1718,us ug,Belong,Admin,just a good place to study
36,196,NA,NA,1516,1718,us ug,Belong,Ballroom,i have been to events in this room where i have only had good experiences
45,302,NA,NA,1516,1718,us ug,Belong,Ballroom,it where i hold most of my larger scale cultural events such as culture night and night market where hard work from multiple months are held so i feel very satisfied in this area when i see the impact of my work
218,800,NA,NA,1617,1718,us ug,Belong,Ballroom,i have been there a few times and felt like i could go back
257,923,NA,NA,1617,1718,us ug,Belong,Ballroom,i have had good memories in the ballroom with marching band banquet and i feel that those are the people i fit in with
445,1350,NA,NA,1718,1718,us ug,Belong,Ballroom,ducks after dark happens here
508,1467,NA,NA,1718,1718,us ug,Belong,Ballroom,i have performed in the ballroom several times and have also attended several events held in the ballroom
496,1438,NA,NA,1718,1718,us ug,Belong,Ballroom,it is a nice place to be
488,1418,NA,NA,1718,1718,us ug,Belong,Ballroom,i ve had many events in this room so i m comfortable going there
452,1359,NA,NA,1718,1718,us ug,Belong,Ballroom,i like the events that the put on here
389,1249,NA,NA,1718,1718,us ug,Belong,Ballroom,always loved it good experiences in it
483,1412,NA,NA,1718,1718,us ug,Belong,Ballroom,many activities that i attend such as cultural nights job fair and coffee hour are held in the ballroom
76,418,NA,NA,1516,1718,us ug,Belong,SES,the staff are nice and this is where i can find events to go with my friends
258,924,NA,NA,1617,1718,us ug,Belong,SES,i work there and the people who come and go are kind and very accepting it is where i am most often
53,330,NA,NA,1516,1718,us ug,Belong,McMillan,it is quiet and easy to hang out in
166,676,NA,NA,1617,1718,us ug,Belong,McMillan,i do my homework here and eat sometimes i can sit down and have my own space
173,687,NA,NA,1617,1718,us ug,Belong,McMillan,i feel comfortable in this area and i feel as though i can be myself
355,1192,NA,NA,1718,1718,us ug,Belong,McMillan,it is just a nice quiet place to be and i enjoy the atmosphere
394,1256,NA,NA,1718,1718,us ug,Belong,McMillan,i love the benches available it is so serene
441,1338,NA,NA,1718,1718,us ug,Belong,McMillan,it cozy and a good place to be
440,1334,NA,NA,1718,1718,us ug,Belong,McMillan,i like the small window spaces that let me look out at others but not have anything behind me
387,1247,NA,NA,1718,1718,us ug,Belong,McMillan,there is a nice nook to study with natural light
428,1313,NA,NA,1718,1718,us ug,Belong,McMillan,i enjoy sitting at the window nooks where there are tables to sit and study
542,1525,NA,NA,1718,1718,us ug,Belong,McMillan,i enjoy the art in there and it is a nice place to study
407,1276,NA,NA,1718,1718,us ug,Belong,McMillan,i study there a lot and i really do like the view
166,676,NA,NA,1617,1718,us ug,Belong,Skylight,i do my homework here and sometimes eat or catch up on the news
421,1298,NA,NA,1718,1718,us ug,Belong,Skylight,other people like me
76,418,NA,NA,1516,1718,us ug,Belong,Hallway2ndFloor,there are tables and meeting places that are where i like to hand out with friends
200,756,NA,NA,1617,1718,us ug,Belong,Hallway2ndFloor,i go there a lot and people are nice
238,861,NA,NA,1617,1718,us ug,Belong,Hallway2ndFloor,the respectfulness of the people studying quietly
526,1500,NA,NA,1718,1718,us ug,Belong,Hallway2ndFloor,this is one of my favorite places to study because its really quiet most of the time and allows me to focus without going all the way back to my dorm there is some sort of communal agreement here as well that everyone is quiet and gives each other space which i really appreciate
463,1374,NA,NA,1718,1718,us ug,Belong,Student,all students are welcome and it a nice space for everyone to study in
21,120,NA,NA,1516,1718,us ug,Belong,MC,have not been in but i know someone who worked there and there are great posters to the outside
4,28,NA,NA,1516,1718,us ug,Belong,CSI.RC,cubing club
264,951,NA,NA,1617,1718,us ug,Belong,CSI.RC,its a great place
269,961,NA,NA,1617,1718,us ug,Belong,CSI.RC,the csi allows all university of oregon students the opportunity to check out supplies and use crafting equipment all paid by our tuition i am often in this room at the emu studying making crafts for my club or having time to myself
280,990,NA,NA,1617,1718,us ug,Belong,CSI.RC,i have been in there before and it is a super open space and everyone is very friendly
305,1071,NA,NA,1617,1718,us ug,Belong,CSI.RC,the resources
343,1177,NA,NA,1718,1718,us ug,Belong,CSI.RC,they are nice to talk to and this is where i go to talk to people who work at ducks after dark
463,1374,NA,NA,1718,1718,us ug,Belong,CSI.RC,i know a person who works there and like to hang out there to do homework or meet others
102,490,NA,NA,1516,1718,us ug,Belong,Redwood,i like going to the ducks after dark movie nights here
211,785,NA,NA,1617,1718,us ug,Belong,Redwood,going to ducks after dark during my sophomore year has been really nice and a time to relax
452,1359,NA,NA,1718,1718,us ug,Belong,Redwood,ducks after dark people that don t want to party but would rather stay in and watch movies
343,1177,NA,NA,1718,1718,us ug,Belong,Redwood,ducks after dark plays movies here and i love the atmosphere and welcoming fun attitude that everyone has
460,1370,NA,NA,1718,1718,us ug,Belong,Redwood,i like the ducks after dark event
463,1374,NA,NA,1718,1718,us ug,Belong,Redwood,ducks after dark have events there so i am usually there watching a movie
381,1236,NA,NA,1718,1718,us ug,Belong,Redwood,i like going to ducks after dark and feel comfortable there
389,1249,NA,NA,1718,1718,us ug,Belong,Redwood,nice place reminds me of home
346,1181,NA,NA,1718,1718,us ug,Belong,Redwood,ducks after dark
280,990,NA,NA,1617,1718,us ug,Belong,Willow,i have had meetings in this room and it is definitely an undeniably awesome room it has nice window light and tons of white board to write your ideas out
232,851,NA,NA,1617,1718,us ug,Belong,Board,sspt meetings
142,606,NA,NA,1617,1718,us ug,Belong,Emerald,i feel like my contributions are valued here
215,792,NA,NA,1617,1718,us ug,Belong,Emerald,i work at the emerald and it is a welcoming place for me to go and hangout
221,807,NA,NA,1617,1718,us ug,Belong,Emerald,i work at the newspaper
22,122,NA,NA,1516,1718,us ug,Don't Belong,Craft,the people checking passes are very strict and it seems too exclusive
166,676,NA,NA,1617,1718,us ug,Don't Belong,Craft,i do not do any crafts so i am a stranger to this area
282,997,NA,NA,1617,1718,us ug,Don't Belong,Craft,lack of information about this place
411,1281,NA,NA,1718,1718,us ug,Don't Belong,Craft,i have never used this area or feel as if i have access
328,1148,NA,NA,1718,1718,us ug,Don't Belong,Craft,i am not talented in crafts i worry people will see that and not want me there
539,1520,NA,NA,1718,1718,us ug,Don't Belong,Craft,the craft center just felt like people who do not know how to do pottery should not be in this place
317,1118,NA,NA,1617,1718,us ug,Don't Belong,DuckNest,some employees can seem pretentious and territorial i do not enjoy the superficial aspect of this space
189,726,NA,NA,1617,1718,us ug,Don't Belong,FSL,very intimidating
199,755,NA,NA,1617,1718,us ug,Don't Belong,FSL,i am a queer womxn of color frats and sororities are historically white and predicated on abusing womxn queer people and people of color
317,1118,NA,NA,1617,1718,us ug,Don't Belong,FSL,i am not apart of this community and have no reason to go hang out with them
437,1329,NA,NA,1718,1718,us ug,Don't Belong,FSL,i don t feel connected to fraternity life because of my gender identity and sexuality
328,1148,NA,NA,1718,1718,us ug,Don't Belong,FSL,i am not part of the sorority life so i do not belong there
510,1471,NA,NA,1718,1718,us ug,Don't Belong,FSL,not for me
96,472,NA,NA,1516,1718,us ug,Don't Belong,Computer,i feel like i dont fit into this area because i live on campus and feel like there are other places i could use technology so if i were there it is usually last minute and just a bit awkward
282,997,NA,NA,1617,1718,us ug,Don't Belong,Computer,feels awkward to walk in and work on studies
510,1471,NA,NA,1718,1718,us ug,Don't Belong,Computer,like i can not afford anything
106,494,NA,NA,1516,1718,us ug,Don't Belong,FallingSky,it always crowded and loud i feel disconnected that i have different goals and tasks than my peers
144,613,NA,NA,1617,1718,us ug,Don't Belong,FallingSky,i have never really liked the food service is bad
32,172,NA,NA,1516,1718,us ug,Don't Belong,O,way too many people shouting around the large screen tv half of the time
285,1006,NA,NA,1617,1718,us ug,Don't Belong,O,the same as the inside courtyard listed above it has a very aggressive atmosphere its loud but nobody is talking everybody is in their own bubble and isolated even though it is a public area its eerie and antisocial
411,1281,NA,NA,1718,1718,us ug,Don't Belong,O,i just always see people hanging out in groups when i m studying alone
476,1396,NA,NA,1718,1718,us ug,Don't Belong,O,again cool kids
533,1513,NA,NA,1718,1718,us ug,Don't Belong,O,everyone is just not really open to interacting
506,1463,NA,NA,1718,1718,us ug,Don't Belong,Stairs1,i have tried doing homework right here before and felt judged by those around me
189,726,NA,NA,1617,1718,us ug,Don't Belong,ASUO.SGES,does not feel welcoming
317,1118,NA,NA,1617,1718,us ug,Don't Belong,ASUO.SGES,always feel like im under attack by this organisation
549,1546,NA,NA,1718,1718,us ug,Don't Belong,ASUO.SGES,i do not know what this place is about and i have never been in this place
282,997,NA,NA,1617,1718,us ug,Don't Belong,OP,lack of knowledge about this place and how to access its resources
100,487,NA,NA,1516,1718,us ug,Don't Belong,WC,same as above due to my identity as a male i feel as if i am not accepted in this area
150,631,NA,NA,1617,1718,us ug,Don't Belong,WC,it is a safe space for people like me
247,893,NA,NA,1617,1718,us ug,Don't Belong,WC,being a white male and looking into the women center you can almost immediately tell that you are not welcomed you are made out to be the perpetrator or the assailant without anyone ever even getting to know you or your side of the story
549,1546,NA,NA,1718,1718,us ug,Don't Belong,WC,i am a male so women center may be not welcoming for me
510,1471,NA,NA,1718,1718,us ug,Don't Belong,WC,alone
430,1316,NA,NA,1718,1718,us ug,Don't Belong,WC,im never sure if this is a place where i can just go to study or if i need to know people there
199,755,NA,NA,1617,1718,us ug,Don't Belong,VC,different values i am very anti war anti imperialism etc and that is what the military is based on
100,487,NA,NA,1516,1718,us ug,Don't Belong,LGBTQA3,not associating myself with any of these terms i feel like i shouldn t be allowed to be there or my white male identity makes people make notions about me
150,631,NA,NA,1617,1718,us ug,Don't Belong,LGBTQA3,it is a safe space for people like me
247,893,NA,NA,1617,1718,us ug,Don't Belong,LGBTQA3,the political background and ethnicity that i have is not usually accepted in these communities frequently seen as aggressors and immediately written off as someone who opinions do not count
296,1034,NA,NA,1617,1718,us ug,Don't Belong,LGBTQA3,the current management of this space has made me feel uncomfortable as a queer person the space often feels hypersexual
535,1515,NA,NA,1718,1718,us ug,Don't Belong,LGBTQA3,i am conservative and a straight white male things i have to say here are not accepted and not listened to because of my beliefs even if i am willing to listen to what they have to say
96,472,NA,NA,1516,1718,us ug,Don't Belong,Hallway1stFloor,i meant to click on the multicultural center but i guess in the hallway outside of that area it is hard to fit in there becasuse as someone who is a white cis female that is not a soace for me and therefore it feels like i dont belong over in that area
100,487,NA,NA,1516,1718,us ug,Don't Belong,MCC,being a white male i feel like being here means that people have already made a negative view on me
150,631,NA,NA,1617,1718,us ug,Don't Belong,MCC,it is a safe space for people like me
328,1148,NA,NA,1718,1718,us ug,Don't Belong,MCC,well i am not multicultural just white i feel like if i go in there people will not want me their
353,1190,NA,NA,1718,1718,us ug,Don't Belong,MCC,this space is surrounded by people i do not identify with which makes me feel insecure entering this space
549,1546,NA,NA,1718,1718,us ug,Don't Belong,MCC,i do not like multicultural
353,1190,NA,NA,1718,1718,us ug,Don't Belong,Coquille,the same here as the answers above
144,613,NA,NA,1617,1718,us ug,Don't Belong,DuckStore,everyone is trying to sell you something there literally a duck store on 13th why should there be another in the emu
296,1034,NA,NA,1617,1718,us ug,Don't Belong,Taylor,i find the area uncomfortable and not inclusive of people with disabilities
22,122,NA,NA,1516,1718,us ug,Don't Belong,Fishbowl,there are too many people doing their own thing in a big empty space
40,224,NA,NA,1516,1718,us ug,Don't Belong,Fishbowl,same as above
106,494,NA,NA,1516,1718,us ug,Don't Belong,Fishbowl,i never buy food i always pack my lunch because it much cheaper i feel weird eating my homemade food when everyone else is eating purchased lunches it also too loud for my taste
120,550,NA,NA,1617,1718,us ug,Don't Belong,Fishbowl,too many people
140,603,NA,NA,1617,1718,us ug,Don't Belong,Fishbowl,i do not feel accepted in this area because i often see my former roommate and her friends here they make me feel very uncomfortable and worried
166,676,NA,NA,1617,1718,us ug,Don't Belong,Fishbowl,it just crowded i still feel included
285,1006,NA,NA,1617,1718,us ug,Don't Belong,Fishbowl,aggressive atmosphere antisocial students nobody is sitting together everybody is absorbed by their phone or laptop no communication no apologies no new conversations lonely environment even though its filled with people
411,1281,NA,NA,1718,1718,us ug,Don't Belong,Fishbowl,everyone is always eatin with friends etc
363,1208,NA,NA,1718,1718,us ug,Don't Belong,Fishbowl,same reason as above
476,1396,NA,NA,1718,1718,us ug,Don't Belong,Fishbowl,feels like a spot for the cool kids
533,1513,NA,NA,1718,1718,us ug,Don't Belong,Fishbowl,everyone is just not really open to interacting
523,1497,NA,NA,1718,1718,us ug,Don't Belong,Fishbowl,again there is too many people and i feel stared at and judged
347,1183,NA,NA,1718,1718,us ug,Don't Belong,Fishbowl,lots of people
506,1463,NA,NA,1718,1718,us ug,Don't Belong,Fishbowl,it too crowded here for me to feel comfortable
40,224,NA,NA,1516,1718,us ug,Don't Belong,Courtyard,this is is mostly white
106,494,NA,NA,1516,1718,us ug,Don't Belong,Courtyard,i never buy food i always pack my lunch because it much cheaper i feel weird eating my homemade food when everyone else is eating purchased lunches it also too loud for my taste
140,603,NA,NA,1617,1718,us ug,Don't Belong,Courtyard,i do not feel accepted in this area because i often see my former roommate and her friends here they make me feel very uncomfortable and worried
166,676,NA,NA,1617,1718,us ug,Don't Belong,Courtyard,i feel included mostly everywhere in the emu i chose this room just because it crowded a lot
285,1006,NA,NA,1617,1718,us ug,Don't Belong,Courtyard,it has a very antisocial vibe its very loud and overwhelming yet nobody is really talking to each other it has a very aggressive feel to everybody there and i almost want to say i feel less safe and less comfortable here than anywhere on campus besides the graveyard 10 10 i wouldnt leave anything out of my sight here
296,1034,NA,NA,1617,1718,us ug,Don't Belong,Courtyard,frustrating that the emu is not actually open to students 24 7 as is frequently claimed clear that the uo is not concerned about us
363,1208,NA,NA,1718,1718,us ug,Don't Belong,Courtyard,i have gad generalized anxiety disorder and the amount of people and the unavailability of seating makes me feel extremely anxious and unwelcome it hard to find a quiet private area to eat lunch on campus and this is the worst spot
539,1520,NA,NA,1718,1718,us ug,Don't Belong,Courtyard,there are too many people in this area
523,1497,NA,NA,1718,1718,us ug,Don't Belong,Courtyard,there are too many people which can feel intimidating many stare too much
189,726,NA,NA,1617,1718,us ug,Don't Belong,Mills,never have heard of it
549,1546,NA,NA,1718,1718,us ug,Don't Belong,Mills,i have no idea what this place is about
32,172,NA,NA,1516,1718,us ug,Don't Belong,Admin,i just do not like here
328,1148,NA,NA,1718,1718,us ug,Don't Belong,Ballroom,i can not dance so i will not fit in
549,1546,NA,NA,1718,1718,us ug,Don't Belong,Ballroom,if i m right this is a performance place i have never been here for a show
533,1513,NA,NA,1718,1718,us ug,Don't Belong,Ballroom,everyone is just not really open to interacting
247,893,NA,NA,1617,1718,us ug,Don't Belong,MC,the men center as well as the information they put out the comments they make etc makes it clear that they are not a center for all men they are a center for progressive men only conservatism is frowned upon and you are unlikely to receive any help from this center if you fall to the right of the aisle
120,550,NA,NA,1617,1718,us ug,Don't Belong,CSI.RC,i m not that involved at school
353,1190,NA,NA,1718,1718,us ug,Don't Belong,CSI.RC,i do not feel welcome in this space
549,1546,NA,NA,1718,1718,us ug,Don't Belong,CSI.RC,do not know what this place is
120,550,NA,NA,1617,1718,us ug,Don't Belong,Redwood,large room makes me anxious
975,6316,NA,NA,1920,1920,us ug,Belong,Craft,it was a nice place where anyone could go
975,6316,NA,NA,1920,1920,us ug,Belong,Fishbowl,a good place to study see friends who were working
975,6316,NA,NA,1920,1920,us ug,Belong,Womens,as a female student it nice to have a place that i feel is dedicated to our wellbeing it was home y
976,8374,NA,NA,1920,1920,us ug,Belong,DuckStore,people are welcoming and it an open space
976,8374,NA,NA,1920,1920,us ug,Belong,FreshMarket,lots of options for food and people are friendly
976,8374,NA,NA,1920,1920,us ug,Belong,Womens,supports my identity and creates a space for me
729,1869,NA,NA,1819,1920,us ug,Belong,Fishbowl,everyone goes there
981,3028,NA,NA,1819,1920,us ug,Belong,FallingSky,falling sky employees are very kind and bubbly i like to order a slice of pizza and hangout and study with friends they are very enthusiastic
981,3028,NA,NA,1819,1920,us ug,Belong,OLounge,as someone who adores oregon sports the o lounge is a great place to grab a table and watch a game on the big screen i love grabbing lunch and heading down here to watch games
984,4575,NA,NA,1920,1920,us ug,Belong,Fishbowl,there no judgement or worry from others there
988,2445,NA,NA,1819,1920,us ug,Belong,OLounge,i go there to study
991,6808,NA,NA,1920,1920,us ug,Belong,AtriumEast,one of my favorite study spots
991,6808,NA,NA,1920,1920,us ug,Belong,OLounge,i like hanging out with my friends here
993,2794,NA,NA,1819,1920,us ug,Belong,AtriumEast,i go here to study and eat lunch quite frequently and often end up seeing my friends here i feel more connected here
998,7246,NA,NA,1920,1920,us ug,Belong,Fishbowl,its a wonderful place to study i really like all the different seats and you can look out all the windows to see whats going on outside
998,7246,NA,NA,1920,1920,us ug,Belong,OLounge,the o lounge is just a nice place to study i like all the comfy chairs and its quieter usually down there which is nice
998,7246,NA,NA,1920,1920,us ug,Belong,Starbucks,its just a nice place to hang out and drink coffee and work
1000,2560,NA,NA,1819,1920,us ug,Belong,Starbucks,it is a common area where many people go especially the fishbowl it can be intimidating when it very busy however often i meet people there or hangout with other there so it feels welcoming and comfortable
181,706,NA,NA,1617,1920,us ug,Belong,Courtyard,i have lunch there often with friends
181,706,NA,NA,1617,1920,us ug,Belong,FallingSky,i have enjoyed the comedy nights and trivia nights there and have had some good memories grabbing pizza with my friends
1003,6746,NA,NA,1920,1920,us ug,Belong,AtriumSouth,i go there often with friends
1003,6746,NA,NA,1920,1920,us ug,Belong,Fishbowl,food
1003,6746,NA,NA,1920,1920,us ug,Belong,Womens,support
1004,1483,NA,NA,1718,1920,us ug,Belong,Fishbowl,it always sunny here and brightens me up
1004,1483,NA,NA,1718,1920,us ug,Belong,Mills,people are very welcoming here and i can join so many conversations here when bored
340,1170,NA,NA,1718,1920,us ug,Belong,Fishbowl,it is an easy place to relax between classes it is a nice central location i do wish there were more open spaces or events there
1008,3551,NA,NA,1819,1920,us ug,Belong,Courtyard,the courtyard along with the food vendors is a great place to meet friends at for meals studying to to take a break the staff at the food vendors are all extremely kind professional and really care about giving us the best service the courtyard is also very clean and a welcoming place to be yourself peers in the courtyard are also very considerate and cheerful
1008,3551,NA,NA,1819,1920,us ug,Belong,DuckNest,the duck nest is full of very welcoming staff peers and therapy dogs it is a great place to relax for a bit talk to a walk in support employee or get some tips on mental and sexual health meeting my peers at the duck nest is very fun and everyone is welcomed into this great resource centre i love their mental health kits brochures and events that are held every quarter
1008,3551,NA,NA,1819,1920,us ug,Belong,FreshMarket,the fresh corner market is one of my favorite places to eat on campus all of the staff are very kind efficient professional and i love to how they all ask you about your day and engage in a friendly conversation with you as a vegetarian they have so many healthy options for food and beverages the market is also very clean professionally ran and always stocked for the day
1009,8296,NA,NA,1920,1920,us ug,Belong,FreshMarket,everyone is very friendly there
306,1074,NA,NA,1617,1920,us ug,Belong,Craft,i have done two workshops at the craft center and it is such a welcoming environment everyone is nice and friendly and i enjoyed spending time there
306,1074,NA,NA,1617,1920,us ug,Belong,FallingSky,falling sky is the place i go to when i am desperate for food but i have also come here for get togethers with my classmates i enjoy the space because it also has a slight separation from the emu so its like a break from all the activity that goes on
1015,2447,NA,NA,1819,1920,us ug,Belong,Fishbowl,there lots of places to sit and it especially nice on a warm day since it outside no one pays you any mind here
1015,2447,NA,NA,1819,1920,us ug,Belong,TaylorLounge,there usually always someone playing the piano here and no one pays you any mind if you just sit around and study here it a relaxing atmosphere
1016,6714,NA,NA,1920,1920,us ug,Belong,DuckStore,the duck store is one of my favorite places
1016,6714,NA,NA,1920,1920,us ug,Belong,Veterans,i am a veteran so i feel that i can be here and will be accepted with out any questions
1017,3556,NA,NA,1819,1920,us ug,Belong,LGBTQA3,as part of the lgbtq community i always felt very welcomed and accepted here
1017,3556,NA,NA,1819,1920,us ug,Belong,Womens,very great people working there and they are extremely welcoming
313,1100,NA,NA,1617,1920,us ug,Belong,Fishbowl,open space
313,1100,NA,NA,1617,1920,us ug,Belong,MCC,good music
1020,5688,NA,NA,1920,1920,us ug,Belong,Craft,i loved being able to go into the darkroom and develop my picture and film and de stress from school work and stuff the people that work there are also super nice
1033,1561,NA,NA,1819,1920,us ug,Belong,Hallway2,it quiet and i can get work done
1033,1561,NA,NA,1819,1920,us ug,Belong,Mills,i have some friends that work there
1037,3518,NA,NA,1819,1920,us ug,Belong,Fishbowl,i always feel like this busy area is a nice stop for food socializing studying
167,678,NA,NA,1617,1920,us ug,Belong,Fishbowl,food and study
167,678,NA,NA,1617,1920,us ug,Belong,Hallway1,good studying place
1053,5148,NA,NA,1920,1920,us ug,Belong,Craft,i have always loved ceramics and crafts and this building gives me the opportunity to continue them at college
1054,7785,NA,NA,1920,1920,us ug,Belong,Craft,i consider myself a creative and crafty person doing crafts and projects relax me and i really enjoy making art and new things
1054,7785,NA,NA,1920,1920,us ug,Belong,Fishbowl,i sent a lot of time in the fishbowl during freshman year i had study groups here and coffee with friends it can be chaotic at times but it feels like a community in itself
267,959,NA,NA,1617,1920,us ug,Belong,FallingSky,falling sky just has an incredibly chill and welcoming vibe it would be kind of hard to not feel welcomed
267,959,NA,NA,1617,1920,us ug,Belong,TaylorLounge,it just a nice quiet place to study and listen to whoever plays the piano
267,959,NA,NA,1617,1920,us ug,Belong,Womens,the women center is amazing they are all so welcoming and incredibly sweet
253,912,NA,NA,1617,1920,us ug,Belong,Craft,the craft center is a cool place with cool people and cool crafts
253,912,NA,NA,1617,1920,us ug,Belong,LGBTQA3,i am a queer student so theoretically i fit in but i have never really found the students who do the bulk of running it particularly welcoming but i think that had more to do with living in close quarters with them on carson 2
1064,4105,NA,NA,1819,1920,us ug,Belong,Fishbowl,there are many things for me to do their and i always see people i know and they invite me to sit with them to study and eat
457,1367,NA,NA,1718,1920,us ug,Belong,Craft,i went here freshman year a lot so it familiar
1065,3753,NA,NA,1819,1920,us ug,Belong,Fishbowl,everyone can be there and be with each other
184,717,NA,NA,1617,1920,us ug,Belong,FreshMarket,the employees who worked there always made me feel welcome and accepted
1068,1235,NA,NA,1718,1920,us ug,Belong,Craft,it is somewhere where i can express myself and feel accepted for the art that i make
1069,4757,NA,NA,1920,1920,us ug,Belong,DuckNest,it is designed to be a welcoming space and i always enter seeking some form of self care and leave satisfied with tea and a moment to stretch
809,2627,NA,NA,1819,1920,us ug,Belong,Craft,i feel this way because whenever i go into that place they are always welcoming
809,2627,NA,NA,1819,1920,us ug,Belong,DuckNest,i feel like i fit in because they make me feel better about my mental health
809,2627,NA,NA,1819,1920,us ug,Belong,Womens,i feel accepted because i am a woman and it a womans space
1078,6782,NA,NA,1920,1920,us ug,Belong,Craft,the craft center was a great place to go on campus to actively pursue hobbies and take a break from school work the staff was always helpful and kind even if you had just started to learn a new medium for your art
1078,6782,NA,NA,1920,1920,us ug,Belong,DuckNest,the duck nest has a wide array of opportunities to connect with other students with similar passions surrounding mental health and wellness
1082,7844,NA,NA,1920,1920,us ug,Belong,AtriumEast,i like sitting here it also close to the women center which i did not know so that makes me feel like it a safe place
1082,7844,NA,NA,1920,1920,us ug,Belong,Fishbowl,i like the atmosphere and it easily accessible after getting starbucks
1083,5504,NA,NA,1920,1920,us ug,Belong,Craft,i really enjoy going to the craft center and i am never made to feel stupid when i do not have experience in a specific area of crafting the classes are great for beginners
1083,5504,NA,NA,1920,1920,us ug,Belong,LGBTQA3,i have not actually had the time to visit the lgbtqa3 center but i plan to next year i know that it is a place that i would be welcome without judgement because uo seems to have great resources for queer students like myself
1083,5504,NA,NA,1920,1920,us ug,Belong,Womens,the women center is an i am portent resource that can give women and feminine identifying people access to resources and support that they need
1084,2262,NA,NA,1819,1920,us ug,Belong,Mills,it cozy and people are nice
